id,city,name,address
B0002B211000001,北京,农业银行北京市分行,北京市东城区朝阳门北大街13号
B0002B232010001,南京,农业银行江苏省分行,南京市洪武路357号
B0002B233010001,杭州,农业银行浙江省分行,浙江省杭州市江干区江锦路100号
B0002B236010001,南昌,农业银行江西省分行,江西省南昌市中山路339号
B0002B237010001,济南,农业银行山东省分行,山东省济南市经七路168号
B0002B250000001,重庆,农业银行重庆市分行,重庆市江北区江北城南大街1号
B0002B251010001,成都,农业银行四川省分行,四川省成都市高新区天府三街666号
B0002B261010001,西安,农业银行陕西省分行,西安市唐延路31号
B0002G111000001,北京,农业银行总行营业部,北京市西城区复兴门内大街28号
B0002H111000001,北京,农业银行,北京市东城区建国门内大街69号
B0002K250000001,重庆,农业银行重庆市分行营业部,重庆市渝中区新华路103号
B0002K251010001,成都,农业银行成都分行,四川省成都市体育场路6号
B0002K261010001,西安,农业银行西安分行,西安市南关正街64号
B0002L211000001,北京,农业银行北京自贸试验区分行,北京市海淀区知春路6号
B0002L211000002,北京,农业银行北京城市副中心分行,北京市通州区八里桥南街1号院9号楼
B0002L211000003,北京,农业银行北京经济技术开发区分行,北京市经济技术开发区中和街3号
B0002L232010002,南京,农业银行南京分行,南京市中山南路242号
B0002L232010003,南京,农业银行南京江北新区分行,南京市浦口区文德东路11号
B0002L233010001,杭州,农业银行萧山分行,浙江省杭州市萧山区人民路156号
B0002L233010002,杭州,农业银行杭州分行,浙江省杭州市下城区庆春路30号
B0002L236010001,南昌,农业银行南昌分行,南昌市叠山路436号
B0002L237010001,济南,农业银行济南分行,济南市历下区经十路9999号黄金时代广场E座
B0002L244060001,佛山,农业银行佛山分行,佛山市祖庙路74号
B0002L244060002,佛山,农业银行南海分行,佛山市南海区桂城南海大道北72号金汇大厦
B0002L250000001,重庆,农业银行重庆两江分行,重庆市北部新区金渝大道68号4栋1-3、2-3、3-1、3-2、3-3
B0002L250000002,重庆,农业银行重庆高新技术产业开发区分行,重庆市沙坪坝区西永天街4号商铺（1层部分、2层全部）
B0002L251010001,成都,农业银行成都天府新区分行,四川省成都市高新区天府大道688号3幢1203、1204室
B0002L344060001,佛山,农业银行顺德分行,佛山市顺德区大良街道办事处德和社区居民委员会国泰南路3号保利商贸中心6座
B0002L345090001,玉林,农业银行玉林分行,广西壮族自治区玉林市民主中路257号
B0002M232010001,南京,农业银行江苏省分行三元支行,南京市洪武路357号
B0002S211000001,北京,农业银行北京定福庄支行,北京市朝阳区定福庄东街1号
B0002S211000002,北京,农业银行北京方庄支行,北京市丰台区方庄芳群园2区1号楼
B0002S211000003,北京,农业银行北京和平里支行,朝阳区北三环东路甲11号
B0002S211000004,北京,农业银行北京西北旺支行,北京市海淀区马连洼北路158号众鼎商务写字楼一层
B0002S211000005,北京,农业银行北京北三环支行,北京市西城区北三环中路23号
B0002S211000006,北京,农业银行北京朝阳东区支行,北京市朝阳区建国门外大街8号1层107、108；2层201；27层2701
B0002S211000007,北京,农业银行北京东城支行,北京市东城区金宝街58号华丽大厦
B0002S211000008,北京,农业银行北京西城支行,北京市西城区新华里16号院1、2号楼一、二层
B0002S211000009,北京,农业银行北京崇文支行,北京市崇文区珠市口东大街1号
B0002S211000010,北京,农业银行北京宣武支行,北京市西城区宣武门外大街甲1号，107、108、501、502、514、601、602、614、701、702、714.
B0002S211000011,北京,农业银行北京朝阳支行,北京市朝阳区工体路东2号
B0002S211000012,北京,农业银行北京海淀支行,北京市海淀区海淀大街37号
B0002S211000013,北京,农业银行北京丰台支行,北京市丰台区东大街9号
B0002S211000014,北京,农业银行北京石景山支行,北京市石景山区八角南路18号
B0002S211000015,北京,农业银行北京万寿路支行,北京市海淀区西四环中路16号院6号楼1-4层
B0002S211000016,北京,农业银行北京亚运村支行,北京市朝阳区安定路33号中国化信大厦
B0002S211000017,北京,农业银行北京海淀东区支行,北京市海淀区学院路丁11号
B0002S211000020,北京,农业银行北京大兴支行,北京市大兴区兴丰南大街48号
B0002S211000021,北京,农业银行北京怀柔支行,北京市怀柔区于家园南街6号楼
B0002S211000022,北京,农业银行北京密云支行,北京市密云区密云镇滨河路24号
B0002S211000023,北京,农业银行北京房山支行,北京市房山区良乡拱辰北大街19号
B0002S211000024,北京,农业银行北京顺义支行,北京市顺义区府前西街
B0002S211000025,北京,农业银行北京昌平支行,北京市昌平区蓝郡嘉苑13号楼
B0002S211000026,北京,农业银行北京平谷支行,北京市平谷区府前街23号
B0002S211000027,北京,农业银行北京延庆支行,北京市延庆区东外大街73号
B0002S211000028,北京,农业银行北京圆西路支行,北京市海淀区圆明园西路2号
B0002S211000029,北京,农业银行北京太舟坞支行,北京市海淀区太舟坞621所院内
B0002S211000030,北京,农业银行北京东单支行,北京市东城区东单北大街69号
B0002S211000031,北京,农业银行北京交道口支行,北京市东城区交道口东大街10号楼
B0002S211000033,北京,农业银行北京长安支行,北京市朝阳区朝阳路139号4号楼F1-101，F2-201
B0002S211000034,北京,农业银行北京惠新里支行,北京市朝阳区惠新东街4号富盛大厦2座一层
B0002S211000035,北京,农业银行北京东四北支行,北京市东城区东四北大街329号
B0002S211000036,北京,农业银行北京健德支行,北京市朝阳区北土城西路11号
B0002S211000037,北京,农业银行北京青年湖支行,北京市东城区安外大街190号
B0002S211000038,北京,农业银行北京建国门支行,北京市朝阳区建国门外大街16号东方瑞景1号楼一层
B0002S211000039,北京,农业银行北京复兴门支行,北京市西城区三里河东路10号一层
B0002S211000040,北京,农业银行北京新外支行,北京市西城区新街口外大街K8号
B0002S211000041,北京,农业银行北京民航大厦支行,北京市西城区西长安街甲15号
B0002S211000042,北京,农业银行北京金融大街支行,北京市西城区金融街12、14、16号
B0002S211000043,北京,农业银行北京月坛大厦支行,北京市西城区月坛北街2号月坛大厦北座首层
B0002S211000044,北京,农业银行北京平安里支行,北京市西城区平安里西大街2号
B0002S211000045,北京,农业银行北京小营北路支行,北京市朝阳区育慧西里23号
B0002S211000046,北京,农业银行北京天通苑支行,北京市昌平区东小口镇天通苑小区801号楼
B0002S211000047,北京,农业银行北京世贸支行,北京市朝阳区光华路9号4号楼2层L233号
B0002S211000048,北京,农业银行北京南三环支行,北京市丰台区芳群园四区21号楼
B0002S211000049,北京,农业银行北京先农坛支行,北京市西城区天桥南大街1号-2至5层101北侧1层01单元
B0002S211000050,北京,农业银行北京崇文门支行,北京市东城区崇文门外大街18号1幢1层
B0002S211000051,北京,农业银行北京永外支行,北京市丰台区南三环中路67号6号楼1层C1001-C1008
B0002S211000052,北京,农业银行北京龙潭支行,北京市东城区光明路11号天玉大厦1层
B0002S211000053,北京,农业银行北京陶然路支行,北京市宣武区陶然亭路63号
B0002S211000054,北京,农业银行北京广安门外支行,北京市宣武门广安门外白菜湾小区车站东街1号
B0002S211000055,北京,农业银行北京里仁街支行,北京市宣武区右安门内大街26号
B0002S211000056,北京,农业银行北京骡马市支行,北京市宣武区广安门内大街10号
B0002S211000057,北京,农业银行北京安外大街支行,北京市朝阳区安外甘水桥甲1号
B0002S211000058,北京,农业银行北京双北桥支行,北京市朝阳区安贞里三区23号楼一层
B0002S211000059,北京,农业银行北京将台路支行,北京市朝阳区花家地1号楼1至2层102
B0002S211000060,北京,农业银行北京展览中心支行,北京市朝阳区曙光西里甲6号院
B0002S211000061,北京,农业银行北京英家坟支行,北京市朝阳区八里庄西里99号99号楼住邦2000商务楼首层
B0002S211000062,北京,农业银行北京八里桥支行,北京市朝阳区朝阳路8号楼121号
B0002S211000063,北京,农业银行北京三元支行,北京市朝阳区霄云路32号
B0002S211000064,北京,农业银行北京小营支行,北京市朝阳区安苑路11号
B0002S211000065,北京,农业银行北京水碓西里支行,北京市朝阳区朝阳北路219号天伦伟业大厦一层及二层
B0002S211000066,北京,农业银行北京光华路支行,北京市朝阳区光华路4号B座一层
B0002S211000067,北京,农业银行北京永安里支行,北京市朝阳区光华路7号汉威大厦首层
B0002S211000068,北京,农业银行北京朝阳路北支行,北京市朝阳区六里屯西口北里4号
B0002S211000069,北京,农业银行北京北下关支行,北京市海淀区大柳树路富海中心3号楼102、103、104室
B0002S211000070,北京,农业银行北京大钟寺支行,北京市海淀区中关村东路123号
B0002S211000071,北京,农业银行北京玉渊潭支行,北京市海淀区阜石路67号银都大厦东侧
B0002S211000072,北京,农业银行北京海淀大街支行,北京市海淀区苏州街29号
B0002S211000073,北京,农业银行北京翠微大厦支行,北京市海淀区翠微路翠微大厦内
B0002S211000074,北京,农业银行北京中关村支行,北京市海淀区丹棱街3号中国电子大厦一层
B0002S211000075,北京,农业银行北京昆明湖南路支行,北京市海淀区昆明湖南路27号
B0002S211000076,北京,农业银行北京白石桥支行,北京市海淀区白石桥路15号
B0002S211000077,北京,农业银行北京万芳桥支行,北京市丰台区南三环西路16号2号楼1至2层101
B0002S211000078,北京,农业银行北京珠江骏景支行,北京市丰台区永外果园43号珠江骏景北区1号楼
B0002S211000079,北京,农业银行北京南苑支行,北京市丰台区南苑北里2区6号楼
B0002S211000080,北京,农业银行北京光彩支行,北京市丰台区石榴庄西街232号
B0002S211000081,北京,农业银行北京羊坊店支行,北京市复外大街羊坊店路京门大厦一层
B0002S211000082,北京,农业银行北京西四环支行,北京市海淀区定慧西里1号楼
B0002S211000083,北京,农业银行北京八大处支行,北京市石景山区八大处新科技开发区
B0002S211000084,北京,农业银行北京永通支行,北京市海淀区永定路甲51号
B0002S211000085,北京,农业银行北京古城支行,北京市石景山区古城西路
B0002S211000086,北京,农业银行北京门头沟支行,北京市门头沟区新桥南大街10号
B0002S211000087,北京,农业银行北京银河大街支行,北京市石景山区石景山路22号
B0002S211000088,北京,农业银行北京六里桥支行,北京市丰台区华源四里2号楼一层21010
B0002S211000089,北京,农业银行北京阜成门支行,北京市西城区丰盛胡同28号楼1层101-01至101-05室
B0002S211000090,北京,农业银行北京北太平庄支行,北京市海淀区北太平庄路25号1幢101B
B0002S211000091,北京,农业银行北京复兴路支行,北京市海淀区复兴路甲23号
B0002S211000092,北京,农业银行北京铁道支行,北京市海淀区北蜂窝路5号
B0002S211000093,北京,农业银行北京北苑支行,北京市朝阳区天畅园7号楼一层
B0002S211000094,北京,农业银行北京雍和支行,北京市东城区安定门东大街28号雍和大厦东座一层
B0002S211000095,北京,农业银行北京康运支行,北京市朝阳区麦子店街78号康运宾馆
B0002S211000096,北京,农业银行北京工体路支行,北京市东城区工体北路新中西街8号（亚洲大酒店首层）
B0002S211000097,北京,农业银行北京清河支行,北京市海淀区清河小营西路
B0002S211000098,北京,农业银行北京科院南路支行,北京市海淀区中关村南一条甲一号ECO中科爱克一层101号房屋
B0002S211000100,北京,农业银行北京双井支行,北京市朝阳区东三环中路18号院1号楼（东环18国际大厦）
B0002S211000101,北京,农业银行北京潘家园支行,北京市朝阳区潘家园南里12号
B0002S211000102,北京,农业银行北京银街支行,北京市东城区建国门内大街69号一层
B0002S211000103,北京,农业银行北京新国门支行,北京首都国际机场3号航站楼二层A2W08
B0002S211000104,北京,农业银行北京东十里堡支行,"北京市朝阳区常营丽景园6号楼1层110、111,2层201、202"
B0002S211000105,北京,农业银行北京玲珑路支行,北京市海淀区西四环北路158号
B0002S211000106,北京,农业银行北京德胜门支行,北京市西城区德外大街83号
B0002S211000107,北京,农业银行北京万年花城支行,北京市丰台区万芳园一区16号楼14-20号
B0002S211000108,北京,农业银行北京望京支行,北京市朝阳区望京商业街（北区）首层A01
B0002S211000109,北京,农业银行北京中关村园区支行,北京市海淀区中关村新科祥园甲6号一层
B0002S211000110,北京,农业银行北京宋家庄支行,北京市丰台区宋家庄路73号院甲1号楼首层
B0002S211000111,北京,农业银行北京西长安街支行,北京市西城区复兴门内大街28号凯晨世贸中心中座第G层C001单元
B0002S211000112,北京,农业银行北京永太支行,北京市海淀区永定路100号
B0002S211000113,北京,农业银行北京科丰桥支行,北京市丰台区百强大道10号楼1层
B0002S211000114,北京,农业银行北京大望路支行,北京市朝阳区西大望路15号院1号楼1至2层5单元512
B0002S211000115,北京,农业银行北京劲松支行,北京市朝阳区东三环南路甲52号楼商1（1-2层）
B0002S211000116,北京,农业银行北京旺角支行,北京市朝阳区望京湖光北街9号
B0002S211000117,北京,农业银行北京紫芳园支行,北京市丰台区紫芳园三区2号楼105、106、108、205、206、207号
B0002S211000118,北京,农业银行北京千禧街支行,北京市丰台区靛厂路商业街1号楼1层东侧
B0002S211000119,北京,农业银行北京硅谷亮城支行,北京市海淀区农大南路1号院2号楼A座102－1
B0002S211000120,北京,农业银行北京远洋山水支行,北京市石景山区玉泉西里二区1号楼1层商业01
B0002S211000121,北京,农业银行北京北环西路支行,北京经济技术开发区文化园西路8号院32号楼101、102、103、201、202
B0002S211000122,北京,农业银行北京现代城支行,北京市朝阳区建国路88号（7－10号楼）1－2层2501
B0002S211000123,北京,农业银行北京北苑家园支行,北京市朝阳区北苑家园紫绶园5号
B0002S211000124,北京,农业银行北京甘露园支行,北京市朝阳区甘露园4号楼
B0002S211000125,北京,农业银行北京礼士路支行,北京市西城区复兴门外大街A2号中化大厦G层东北侧
B0002S211000126,北京,农业银行北京松榆南路支行,北京市朝阳区松榆南路南新园2号
B0002S211000127,北京,农业银行北京安立花园支行,北京市朝阳区大屯乡安立住宅区4楼1单元104
B0002S211000128,北京,农业银行北京展览路支行,北京市西城区展览馆路5号一层
B0002S211000129,北京,农业银行北京上地支行,北京市海淀区上地三街9号A座一层
B0002S211000130,北京,农业银行北京东四环华腾支行,北京市朝阳区东四环中路195号楼华腾大厦1、2层
B0002S211000131,北京,农业银行北京紫南家园支行,北京市朝阳区紫南家园108号楼1层103、105
B0002S211000132,北京,农业银行北京丽泽路支行,北京市丰台区丽泽路18号院1号楼1层
B0002S211000133,北京,农业银行北京马家堡支行,北京市丰台区马家堡路154号院1号楼1层110、2层203
B0002S211000134,北京,农业银行北京紫贵支行,北京市平谷区紫贵庄园9－7、9－8、9－9
B0002S211000135,北京,农业银行北京密云东门支行,北京市密云县密云镇鼓楼东大街19号－7
B0002S211000136,北京,农业银行北京成府路支行,北京市海淀区成府路清华大学教师公寓2号
B0002S211000137,北京,农业银行北京航天城支行,北京市海淀区友谊路102号院17号楼8号底商
B0002S211000138,北京,农业银行北京世纪城支行,北京市海淀区蓝靛厂中路晨月园甲四号
B0002S211000139,北京,农业银行北京曙光支行,北京市海淀区西郊板井曙光花园中路11号北京农科大厦首层B103
B0002S211000140,北京,农业银行北京苏州桥支行,北京市海淀区长春桥路11号亿城中心A座
B0002S211000141,北京,农业银行北京紫竹桥支行,北京市海淀区紫竹院路81号院3号楼北方地产大厦一层102室
B0002S211000142,北京,农业银行北京建欣苑支行,北京市丰台区建欣苑二里8号楼
B0002S211000143,北京,农业银行北京宣外支行,北京市西城区宣武门外大街92号一层
B0002S211000144,北京,农业银行北京和平里东街支行,北京市东城区和平里东街6区8号
B0002S211000145,北京,农业银行北京洛克时代支行,北京市朝阳区慧忠里103楼
B0002S211000146,北京,农业银行北京望盛园支行,北京市朝阳区望京西园221号
B0002S211000147,北京,农业银行北京红星支行,北京市大兴区旧宫镇旧宫西路19号
B0002S211000148,北京,农业银行北京西红门支行,北京市大兴区欣荣北大街45号院3号楼1层6、7、8号商铺
B0002S211000149,北京,农业银行北京清城支行,北京市大兴区富强路99-101号
B0002S211000150,北京,农业银行北京富源支行,北京市经济技术开发区西环北路18号
B0002S211000151,北京,农业银行北京大兴工业开发区支行,北京市大兴工业开发区金苑路3号
B0002S211000152,北京,农业银行北京梨园支行,北京市通州区云景东路19-5、19-6
B0002S211000153,北京,农业银行北京中山北大街支行,北京市顺义区双兴南区40楼－16
B0002S211000154,北京,农业银行北京新发地支行,北京市丰台区新发地村期颐百年小区乙9号楼
B0002S211000155,北京,农业银行北京密云双井支行,北京市密云县兴云小区13号商住楼14单元
B0002S211000156,北京,农业银行北京密云东大街支行,北京市密云县密云镇鼓楼东大街37号
B0002S211000157,北京,农业银行北京回龙观支行,北京市昌平区回龙观十里长街路北（风雅园三区）
B0002S211000158,北京,农业银行北京延庆康庄支行,北京市延庆县康庄镇
B0002S211000159,北京,农业银行北京兴华大街支行,北京市大兴区兴华大街（中段）27号
B0002S211000160,北京,农业银行北京航天桥支行,北京市海淀区西三环北路100号
B0002S211000161,北京,农业银行北京云岗支行,北京市丰台区云岗北区西里4号
B0002S211000162,北京,农业银行北京洋桥支行,北京市丰台区马家堡东路71号立业大厦一层
B0002S211000164,北京,农业银行北京西翠路支行,北京市海淀区复兴路20号翠微路（南）总参信息化部周边（门面房）一层11号
B0002S211000165,北京,农业银行北京沙河支行,北京市昌平区沙河镇展思门路29号
B0002S211000166,北京,农业银行北京西三旗支行,北京市昌平区回龙观镇南店村综合楼一层
B0002S211000167,北京,农业银行北京北四环支行,北京市海淀区海淀北二街8号1层111－1、112－1
B0002S211000168,北京,农业银行北京马连道支行,北京市西城区马连道路15号院6号楼
B0002S211000169,北京,农业银行北京南线阁支行,北京市西城区枣林北里2号楼首层
B0002S211000170,北京,农业银行北京马家堡西路支行,北京市丰台区马家堡西路15号时代风帆大厦
B0002S211000171,北京,农业银行北京增光路支行,北京市海淀区首体南路甲20号首层
B0002S211000172,北京,农业银行北京天通东苑支行,北京市昌平区北七家镇天通苑东苑二区1号楼16－17门
B0002S211000173,北京,农业银行北京天通西苑支行,北京市昌平区东小口镇天通苑五区30号楼
B0002S211000174,北京,农业银行北京龙岗路支行,北京市海淀区清河镇龙岗路20号
B0002S211000175,北京,农业银行北京天竺支行,北京市顺义区首都机场生活区西平街15号
B0002S211000176,北京,农业银行北京空港支行,北京市顺义区顺平路566号（首都机场海关大楼首层）
B0002S211000177,北京,农业银行北京京顺支行,北京市朝阳区望京街9号2座101
B0002S211000178,北京,农业银行北京次渠支行,北京市通州区中关村科技园区通州园区光机电一体化产业基地政府路8号
B0002S211000179,北京,农业银行北京马驹桥支行,北京市通州区马驹桥镇
B0002S211000180,北京,农业银行北京朝阳路支行,北京市朝阳区日坛北路17号日坛国际贸易中心B座
B0002S211000181,北京,农业银行北京丰北支行,北京市丰台区北大地四里12楼
B0002S211000182,北京,农业银行北京科学园支行,北京市朝阳区大屯路科学园南里风林绿洲16、18号楼
B0002S211000183,北京,农业银行北京昌平东环支行,北京市昌平区府学路29号
B0002S211000184,北京,农业银行北京小汤山支行,北京市昌平区小汤山镇
B0002S211000185,北京,农业银行北京良乡支行,北京市房山区良乡西路28号
B0002S211000186,北京,农业银行北京京石支行,北京市丰台区莲花池西里6号院17号楼
B0002S211000187,北京,农业银行北京石龙支行,北京市门头沟区永定镇石龙工业区
B0002S211000188,北京,农业银行北京顺义城关支行,北京市顺义区城关镇五里仓小区4号楼东侧
B0002S211000189,北京,农业银行北京牛栏山支行,北京市顺义区牛栏山镇
B0002S211000190,北京,农业银行北京房山城关支行,北京市房山区城关街道西大街8号
B0002S211000191,北京,农业银行北京石园支行,北京市顺义区石园南大街39号
B0002S211000192,北京,农业银行北京杨镇支行,北京市顺义区杨镇政府街1号
B0002S211000193,北京,农业银行北京宏城花园支行,北京市顺义区石门街6号
B0002S211000194,北京,农业银行北京密云工业开发区支行,北京市密云县十里堡乡双井村南工业开发区
B0002S211000195,北京,农业银行北京奥园支行,北京市朝阳区京奥家园186号商业101号
B0002S211000196,北京,农业银行北京科学城支行,北京市丰台区南四环西路188号17区18号楼一层
B0002S211000197,北京,农业银行北京新顺支行,北京市顺义区怡馨家园13号楼1层102、103、203号
B0002S211000198,北京,农业银行北京张镇支行,北京市顺义区张镇大街1号
B0002S211000199,北京,农业银行北京科技园支行,北京市天竺空港工业区蓝天大厦一层
B0002S211000200,北京,农业银行北京常营支行,北京市朝阳区东苇路9号鑫兆佳园15号楼一层0103号
B0002S211000201,北京,农业银行北京石佛营支行,北京市朝阳区十里堡北区炫特嘉园3号楼商业E号
B0002S211000202,北京,农业银行北京平谷城关支行,北京市平谷区平谷镇平翔路2号院6号楼2、3、4号
B0002S211000203,北京,农业银行北京香河园支行,北京市朝阳区西坝河南里22号
B0002S211000204,北京,农业银行北京十里河支行,北京市朝阳区东三环弘燕路十号德元九和大厦一层103房间
B0002S211000205,北京,农业银行北京密云阳光街支行,北京市密云县阳光街406号楼1至2层105
B0002S211000206,北京,农业银行北京密云水库支行,北京市密云县溪翁庄镇水库南线193号
B0002S211000207,北京,农业银行北京城北支行,北京市怀柔区富乐小区北里25号1幢1至2层1－1
B0002S211000208,北京,农业银行北京科技园区支行,北京市昌平区白浮泉路10号
B0002S211000209,北京,农业银行北京新街口支行,北京市西城区西直门内大街118号
B0002S211000210,北京,农业银行北京青年路支行,北京市朝阳区青年路西里5号院润枫水尚15号楼05号
B0002S211000211,北京,农业银行北京朝阳门支行,北京市东城区朝阳门内大街8号一层112、115
B0002S211000212,北京,农业银行北京黄村东大街支行,北京市大兴区富强路2号1层104
B0002S211000214,北京,农业银行北京郁花园支行,北京市大兴区双高路7号楼14－15室
B0002S211000215,北京,农业银行北京果园支行,北京市通州区九棵树西路翠屏里甲1号楼商1－4号1－2层
B0002S211000216,北京,农业银行北京太阳宫支行,北京市朝阳区太阳宫南街13号一层
B0002S211000217,北京,农业银行北京北潞园支行,北京市房山区良乡地区北潞春家园E7号楼02号（一层底商）
B0002S211000218,北京,农业银行北京拥军路支行,北京市顺义区裕龙花园三区18号楼1层06号
B0002S211000219,北京,农业银行北京彩虹新城支行,北京市大兴区黄村镇枣园东里12号楼6－7号
B0002S211000220,北京,农业银行北京德茂支行,北京市大兴区芳源里7号楼1至2层103、104、105
B0002S211000221,北京,农业银行北京王四营支行,北京市朝阳区王四营乡官庄村大柳树甲1号
B0002S211000222,北京,农业银行北京联想桥支行,北京市海淀区北三环西路甲18号院1号楼D座一层07/08号
B0002S211000224,北京,农业银行北京姚家园支行,北京市朝阳区星火西路17号楼
B0002S211000225,北京,农业银行北京小屯西路支行,北京市丰台区小屯西路109号院4号楼1层103
B0002S211000226,北京,农业银行北京联华支行,北京市通州区通朝大街203号1至2层
B0002S211000227,北京,农业银行北京杨庄路支行,北京市通州区杨庄路39号
B0002S211000228,北京,农业银行北京密云行宫支行,北京市密云县檀西路133号楼101室
B0002S211000229,北京,农业银行北京北小营支行,北京市顺义区北小营镇府前街南侧
B0002S211000230,北京,农业银行北京财满街支行,北京市朝阳区朝阳路67号10楼130－138号
B0002S211000232,北京,农业银行北京西三旗桥北支行,北京市昌平区回龙观镇金燕龙大厦一层102
B0002S211000233,北京,农业银行北京中关村北一街支行,北京市海淀区中关村南大街6号中电信息大厦一、二层
B0002S211000234,北京,农业银行北京松榆西里支行,北京市朝阳区松榆西里16号楼
B0002S211000235,北京,农业银行北京东小口支行,北京市昌平区东小口镇中东路398号院6号楼一层
B0002S211000236,北京,农业银行北京南湖中园支行,北京市朝阳区望京西路53号楼1层101、1至2层102
B0002S211000237,北京,农业银行北京朱雀门支行,北京市西城区太平街8号院21号楼底商
B0002S211000238,北京,农业银行北京四季花城支行,北京市顺义区望泉家园甲6号
B0002S211000239,北京,农业银行北京延庆东外大街支行,北京市延庆县东外大街101号
B0002S211000240,北京,农业银行北京开阳支行,北京市丰台区右安门外大街4号院1号楼晨益安和大厦
B0002S211000241,北京,农业银行北京东关南里支行,北京市昌平区昌平镇东关南里小区31号楼1至3层商业楼
B0002S211000242,北京,农业银行北京渔阳支行,北京市平谷区平谷镇渔阳花园A、B座7、8号楼
B0002S211000243,北京,农业银行北京酒仙桥支行,北京市朝阳区酒仙桥路39号久隆百货内东北角夹1-3层
B0002S211000244,北京,农业银行北京新源里支行,北京市朝阳区新源南路13号楼
B0002S211000245,北京,农业银行北京朝阳新城支行,北京市朝阳区朝新嘉园东里1区8号楼1-2层
B0002S211000246,北京,农业银行北京宏福支行,北京市昌平区北七家镇郑各庄村宏福广场
B0002S211000247,北京,农业银行北京南口支行,北京市昌平区南口镇交通街87号东侧1幢等8幢
B0002S211000248,北京,农业银行北京苹果园支行,北京市石景山区苹果园大街76号
B0002S211000249,北京,农业银行北京延庆东街支行,北京市延庆县东顺城街13号
B0002S211000250,北京,农业银行北京北七家支行,北京市昌平区北七家工业园10号
B0002S211000251,北京,农业银行北京文化南街支行,北京市平谷区文化南街6号楼1至3层6-12
B0002S211000252,北京,农业银行北京新平北路支行,北京市平谷区平谷镇金乡路一号
B0002S211000253,北京,农业银行北京延庆南菜园支行,北京市延庆县妫水南街17号
B0002S211000254,北京,农业银行北京念头支行,北京市昌平区念头工业区
B0002S211000255,北京,农业银行北京阳坊支行,北京市昌平区阳坊镇阳坊村西大街59号1幢等5幢
B0002S211000256,北京,农业银行北京双桥支行,北京市朝阳区新房路1号院1号楼101
B0002S211000257,北京,农业银行北京延庆高塔支行,北京市延庆县高塔街73号
B0002S211000258,北京,农业银行北京延庆永宁支行,北京市延庆县永宁镇北门外
B0002S211000259,北京,农业银行北京来广营支行,北京市朝阳区来广营西路5号院5号楼1层102、103、104号
B0002S211000260,北京,农业银行北京朝阳北路支行,北京市朝阳区雅成一里10号楼一层101、102号
B0002S211000261,北京,农业银行北京金鼎支行,北京市石景山区杨庄北区甲12号
B0002S211000262,北京,农业银行北京文化路支行,北京市房山区良乡中路37号
B0002S211000263,北京,农业银行北京富贵园支行,北京市东城区东花市南里三区底商裙房
B0002S211000264,北京,农业银行北京前门支行,北京市东城区前门大街114号
B0002S211000265,北京,农业银行北京良乡西潞支行,北京市房山区良乡西潞南大街8号楼
B0002S211000266,北京,农业银行北京万柳中路支行,北京市海淀区万柳中路11号派顿写字楼一层底商
B0002S211000267,北京,农业银行北京竹园支行,北京市海淀区马连洼北路东居物业写字楼一层
B0002S211000268,北京,农业银行北京流星花园支行,北京市昌平区回龙观流星花园三区三十九号楼底商
B0002S211000269,北京,农业银行北京天富路支行,北京生物工程与医药产业基地天富大街10号101室
B0002S211000270,北京,农业银行北京广渠门支行,北京市东城区广渠门外大街广渠家园8号楼
B0002S211000271,北京,农业银行北京榆垡支行,北京市大兴区榆垡镇
B0002S211000272,北京,农业银行北京密云西大桥支行,北京市密云县新西路77号
B0002S211000273,北京,农业银行北京回龙观东区支行,北京市昌平区回龙观街道办事处天龙苑25号楼1层03号
B0002S211000274,北京,农业银行北京农大支行,北京市海淀清华东路2号
B0002S211000275,北京,农业银行北京博兴路支行,北京市经济技术开发区泰河园五里亦城茗苑18号楼一层105号房间
B0002S211000276,北京,农业银行北京大成路支行,北京市丰台区大成路8号F1-1
B0002S211000278,北京,农业银行北京东兴路支行,北京市顺义区绿港家园四区12号楼1层1088、1098、1168、1188
B0002S211000279,北京,农业银行北京长沟支行,北京市房山区长沟镇长沟大街甲19号
B0002S211000280,北京,农业银行北京长阳支行,北京市房山区长阳镇长周路1号博圣商业广场东侧一层底商
B0002S211000281,北京,农业银行北京苏庄支行,北京市房山区良乡地区苏庄二里9号楼底商
B0002S211000282,北京,农业银行北京琉璃河支行,北京市房山区琉璃河二街村东街5号
B0002S211000283,北京,农业银行北京坨里支行,北京市房山区青龙湖镇坨里大街
B0002S211000284,北京,农业银行北京密云保利花园支行,北京市密云县阳光街387号院8号楼1至2层101
B0002S211000285,北京,农业银行北京花园路支行,北京市海淀区花园路甲2号院4号楼1层101
B0002S211000286,北京,农业银行北京周口店支行,北京市房山区周口店地区周口店大街55号
B0002S211000287,北京,农业银行北京加州水郡支行,北京市房山区长阳镇嘉州水郡225号
B0002S211000288,北京,农业银行北京延庆泰安支行,北京市延庆县龙庆南路6号2幢1层3间
B0002S211000289,北京,农业银行北京马家堡东路支行,北京市丰台区大红门西路住宅小区24号配套商业楼底商一层和二层
B0002S211000290,北京,农业银行北京武夷花园支行,北京市通州区通胡大街甲3号
B0002S211000291,北京,农业银行北京远大路支行,北京市海淀区远大园六区甲3号
B0002S211000292,北京,农业银行北京密云檀州支行,北京市密云县长安东区4号楼
B0002S211000293,北京,农业银行北京西集支行,北京市通州区西集镇
